MIROC5	aero	dryso2
ACCESS1.3	aero	concso2
BNU-ESM	OImon	hflssi
CanESM2	Amon	tasmin
MPI-ESM-LR	Amon	hfss
GISS-E2-R	6hrLev	ua
HadCM3	Lmon	mrro
HadGEM2-ES	Oyr	zooc
BCC-CSM1.1	day	sit
IPSL-CM5A-MR	Lmon	tran
HadGEM2-CC	Oyr	dfe
MIROC4h	fx	areacella
GFDL-HIRAM-C360	Lmon	tsl
HadGEM2-ES	Lmon	cWood
BCC-CSM1.1(m)	cfDay	ccb
CSIRO-Mk3.6.0	aero	loadso4
MIROC-ESM	Amon	rsutcs
BCC-CSM1.1	day	psl
MRI-ESM1	Lmon	c3PftFrac
CanAM4	cfSites	evspsbl
IPSL-CM5B-LR	OImon	grLateral
BCC-CSM1.1(m)	Omon	thkcello
HadGEM2-ES	Amon	rsdscs
GISS-E2-R	3hr	tas
GFDL-CM2.1	fx	sftof
IPSL-CM5B-LR	Lmon	ra
MIROC5	fx	areacella
CanCM4	fx	areacella
CESM1(CAM5)	Lmon	tsl
CNRM-CM5	Amon	clwvi
HadGEM2-CC	Amon	hfls
INM-CM4	Amon	tas
CanAM4	day	rhs
EC-EARTH	Omon	uo
IPSL-CM5A-MR	aero	sconcoa
GFDL-ESM2M	Oclim	difvtrto
HadGEM2-ES	Oyr	pp
GFDL-CM3	aero	loadso4
MPI-ESM-P	day	zg
MIROC5	Omon	pbo
CanAM4	day	hur
CMCC-CMS	Omon	vo
HadGEM2-A	cfSites	tauv
HadCM3	Amon	clt
MPI-ESM-LR	day	usi
NorESM1-M	day	rlds
GFDL-CM2.1	Amon	ua
CanAM4	fx	sftgif
CESM1(WACCM)	Lmon	burntArea
GEOS-5	OImon	bmelt
CESM1(BGC)	Lmon	nbp
CNRM-CM5	day	psl
MRI-ESM1	aero	wetso4
GFDL-HIRAM-C360	Amon	rsdscs
MIROC-ESM	cfMon	tnsccwif
HadGEM2-A	3hr	clt
GFDL-ESM2M	Omon	zossga
MPI-ESM-MR	Omon	fddtdip
GFDL-ESM2M	Omon	eparag100
CESM1(WACCM)	Amon	rsuscs
CMCC-CM	fx	sftof
GISS-E2-H-CC	Amon	clw
HadGEM2-ES	cfDay	rsut
MPI-ESM-LR	Lmon	baresoilFrac
CanAM4	aero	drydms
CNRM-CM5	cfSites	hurs
NorESM1-M	day	ta
CanAM4	Amon	hur
MIROC5	3hr	hfss
BCC-CSM1.1(m)	Amon	psl
BCC-CSM1.1	day	snc
HadGEM2-ES	Oyr	co3
MRI-CGCM3	Lmon	evspsblveg
HadGEM2-ES	aero	concbc
MIROC-ESM	cfMon	evisct
MIROC-ESM-CHEM	aero	concso2
MPI-ESM-LR	cf3hr	parasolRefl
CanAM4	Amon	rlut
FIO-ESM	Omon	tossq
IPSL-CM5B-LR	Oyr	calc
HadGEM2-CC	Lmon	treeFrac
HadGEM2-A	cfMon	rlu
GFDL-ESM2M	Amon	huss
HadGEM2-ES	aero	od870aer
MIROC-ESM	Lmon	tsl
MPI-ESM-MR	Omon	epsi100
IPSL-CM5B-LR	cfDay	ta700
CMCC-CESM	Amon	clt
GFDL-ESM2G	Omon	arag
CanAM4	cfMon	tntc
BNU-ESM	day	pr
GFDL-ESM2G	OImon	transiy
HadGEM2-ES	Lmon	mrfso
BCC-CSM1.1	cfMon	rlucs
CSIRO-Mk3.6.0	fx	sftlf
HadGEM2-A	cfMon	tnhusd
HadGEM2-ES	3hr	mrsos
ACCESS1.3	fx	sftgif
CanAM4	aero	loadss
MIROC-ESM-CHEM	Lmon	evspsblveg
CanAM4	Amon	sbl
MIROC5	day	usi
FIO-ESM	Omon	tauuo
GISS-E2-H	Amon	rlus
MIROC-ESM	cfMon	tnhusmp
CNRM-CM5	Omon	thetaoga
IPSL-CM5A-LR	aero	abs550aer
CNRM-CM5	Omon	hfy
FGOALS-s2	Omon	uo
NorESM1-M	aero	concdms
GFDL-HIRAM-C180	day	mrro
HadGEM2-ES	3hr	prsn
HadGEM2-CC	day	huss
NorESM1-M	Omon	masso
CanESM2	fx	rootd
MRI-CGCM3	3hr	mrro
IPSL-CM5A-MR	Omon	friver
GFDL-CM2.1	Amon	uas
FGOALS-s2	cfDay	rsds
IPSL-CM5A-LR	Oyr	detoc
FGOALS-s2	Omon	hfbasin
GISS-E2-R	6hrLev	hus
MIROC5	cfMon	clwc
BCC-CSM1.1	cfSites	rlu
MRI-CGCM3	Omon	mlotst
HadGEM2-A	cfSites	evspsbl
CMCC-CESM	OImon	sic
BCC-CSM1.1	fx	deptho
GISS-E2-R	fx	areacello
CCSM4	cfDay	cltcalipso
HadGEM2-A	cfDay	albisccp
ACCESS1.0	6hrLev	ta
GISS-E2-H	Amon	tro3
MPI-ESM-MR	day	wap
FIO-ESM	Lmon	mrro
CESM1(BGC)	Lmon	tran
IPSL-CM5B-LR	Omon	friver
CNRM-CM5-2	Omon	pr
FGOALS-g2	Amon	clt
MIROC-ESM-CHEM	Amon	hus
MIROC-ESM-CHEM	cfMon	cls
FGOALS-g2	LImon	snm
CMCC-CMS	day	sfcWind
NorESM1-M	aero	dryss
GFDL-ESM2G	Oyr	phymisc
CSIRO-Mk3.6.0	aero	loaddust
MRI-ESM1	Amon	ccb
CCSM4	Amon	cl
MRI-CGCM3	Amon	hus
CSIRO-Mk3.6.0	Amon	tro3
CMCC-CM	Omon	rsntds
CanCM4	Omon	tos
MIROC4h	aero	dryoa
FGOALS-g2	3hr	rsds
IPSL-CM5A-LR	Omon	hfxba
GFDL-ESM2G	day	hur
MPI-ESM-P	OImon	strocnx
BNU-ESM	day	tas
BNU-ESM	Amon	clw
GFDL-ESM2G	Omon	intpnitrate
CCSM4	day	rsds
GISS-E2-H	3hr	rsus
MIROC-ESM	fx	basin
CESM1(BGC)	Omon	epcalc100
NorESM1-ME	OImon	hcice
GEOS-5	Amon	tauv
IPSL-CM5A-LR	day	hfls
HadGEM2-CC	day	mrro
GFDL-ESM2G	Amon	rsdscs
HadGEM2-ES	Omon	vo
MIROC-ESM	day	vsi
BNU-ESM	Lmon	cRoot
HadGEM2-ES	Omon	fsfe
GFDL-ESM2M	Omon	intpbfe
MIROC5	cfMon	tnsclia
MPI-ESM-MR	day	omldamax
INM-CM4	day	pr
MIROC-ESM-CHEM	Amon	tauv
CanAM4	Amon	cli
CMCC-CESM	Amon	tasmin
EC-EARTH	3hr	ps
GISS-E2-R-CC	Amon	sfcWind
BCC-CSM1.1(m)	Amon	rldscs
GISS-E2-H	Omon	so
GFDL-HIRAM-C180	day	psl
MPI-ESM-LR	Lmon	nbp
IPSL-CM5B-LR	Amon	hfls
MIROC4h	aero	concbc
GFDL-CM3	Oclim	dispkexyfo
CMCC-CESM	Amon	ta
CanESM2	Amon	fco2antt
HadGEM2-CC	aero	emibc
MRI-ESM1	Lmon	fFire
ACCESS1.0	Amon	ts
GFDL-CM3	Omon	pbo
CESM1(WACCM)	Lmon	cCwd
CanESM2	Lmon	cRoot
ACCESS1.3	Amon	rsdt
BNU-ESM	Amon	ccb
CESM1(FASTCHEM)	Amon	clt
CNRM-CM5-2	Omon	sfriver
CNRM-CM5	Oyr	chl
MRI-CGCM3	cfDay	rlus
MIROC5	Amon	pslAdjust
MRI-CGCM3	OImon	sic
MIROC-ESM-CHEM	cfMon	rsdcs
CanESM2	cfMon	rsut4co2
CMCC-CESM	day	tasmax
CanESM2	Amon	hurs
HadGEM2-A	cfSites	evu
HadGEM2-ES	Omon	fgdms
EC-EARTH	3hr	rlds
CMCC-CMS	day	sfcWindmax
CNRM-CM5	cfDay	hur
NorESM1-ME	OImon	strocny
GFDL-CM2.1	Amon	rlds
GISS-E2-R	Lmon	mrros
GFDL-CM3	cfMon	tnhusscpbl
GISS-E2-R	Lmon	mrfso
GFDL-ESM2M	Amon	n2oglobal
ACCESS1.3	aero	wetso2
HadGEM2-A	cfMon	tnsclihenv
IPSL-CM5A-MR	cfDay	ps
MPI-ESM-LR	OImon	strocny
HadGEM2-A	cfMon	rldcs4co2
GFDL-HIRAM-C360	Amon	cl
GISS-E2-R	aero	drynh3
GFDL-CM2.1	Amon	ta
CESM1(BGC)	Amon	cli
CMCC-CM	OImon	sim
BNU-ESM	3hr	rsdscs
MPI-ESM-MR	Amon	va
GEOS-5	aero	emiss
GISS-E2-H	aero	concbc
ACCESS1.3	fx	areacella
HadGEM2-CC	fx	orog
MRI-CGCM3	aero	emiss
IPSL-CM5B-LR	day	tasmax
GFDL-HIRAM-C360	day	rhsmax
MRI-CGCM3	6hrPlev	va
MPI-ESM-LR	Omon	intpbsi
CanAM4	aero	drydust
BCC-CSM1.1(m)	3hr	ps
GFDL-ESM2G	day	hfls
GISS-E2-R	Amon	ta
NorESM1-M	OImon	strairy
NorESM1-M	Omon	zos
CNRM-CM5	cf3hr	rsdscs
ACCESS1.3	day	rhsmin
MIROC-ESM-CHEM	Omon	vo
NorESM1-M	day	ua
MIROC4h	day	rhsmax
IPSL-CM5B-LR	Amon	huss
ACCESS1.3	aero	dryso4
GEOS-5	Lmon	mrlsl
NorESM1-ME	Lmon	cVeg
CESM1(CAM5)	cfDay	ua
CanCM4	Amon	tauv
GISS-E2-H-CC	Lmon	npp
MPI-ESM-MR	Amon	prsn
HadGEM2-ES	Amon	tasmin
GFDL-CM3	day	vas
MIROC5	day	mrro
IPSL-CM5A-MR	Omon	fgo2
MRI-CGCM3	Omon	fsitherm
MRI-CGCM3	cf3hr	tauu
GFDL-ESM2M	Amon	mc
CCSM4	cfDay	ua
MIROC5	aero	wetdust
BNU-ESM	Amon	wap
IPSL-CM5A-LR	cfDay	cltisccp
MIROC5	6hrPlev	va
IPSL-CM5B-LR	Amon	hurs
GFDL-HIRAM-C360	Amon	tas
IPSL-CM5A-MR	day	rhs
GISS-E2-H	aero	concsoa
GFDL-CM3	Omon	hfevapds
MPI-ESM-MR	Omon	mlotst
HadGEM2-CC	Omon	epsi100
GFDL-CM3	Omon	msftyyz
FGOALS-s2	Amon	mc
GFDL-ESM2G	Lmon	fFire
HadGEM2-A	cfDay	cct
IPSL-CM5A-LR	Amon	hfls
GFDL-ESM2G	Oyr	nh4
CNRM-CM5	cf3hr	rsuscs
CNRM-CM5	3hr	pr
HadGEM2-ES	cfDay	prc
GISS-E2-R	Lmon	tsl
HadGEM2-A	Amon	evspsbl
BCC-CSM1.1	cfSites	tntr
GFDL-CM3	cfDay	wap500
IPSL-CM5A-LR	cfSites	rsut
CESM1(BGC)	Oyr	nh4
BNU-ESM	LImon	snm
GFDL-ESM2G	Omon	chlmisc
HadGEM2-A	Amon	rlut
MRI-ESM1	Lmon	rMaint
MIROC-ESM-CHEM	Amon	n2o
FGOALS-g2	fx	sftgif
BCC-CSM1.1(m)	cfDay	clisccp
IPSL-CM5A-LR	day	wap
CanAM4	cfMon	dmc
MRI-CGCM3	Omon	rsntds
MPI-ESM-LR	Omon	hfx
GFDL-ESM2G	Omon	intpdiat
MIROC-ESM-CHEM	cfMon	tnsccwacr
IPSL-CM5A-MR	cfDay	hfls
MRI-AGCM3.2H	Amon	pr
MIROC5	Amon	rsutcs
FGOALS-g2	LImon	tsn
CanESM2	day	tasmax
CESM1(CAM5)	Amon	huss
CNRM-CM5-2	Omon	hfevapds
NorESM1-ME	day	omldamax
CanCM4	day	prc
BCC-CSM1.1(m)	day	uas
CanESM2	cfMon	smc
HadGEM2-CC	Omon	epc100
INM-CM4	3hr	mrsos
ACCESS1.0	Omon	tos
MIROC5	OImon	prsn
MPI-ESM-MR	Lmon	residualFrac
MPI-ESM-LR	Omon	mlotstsq
CanESM2	day	tasmin
IPSL-CM5A-MR	Omon	hfcorr
MPI-ESM-LR	LImon	snm
IPSL-CM5A-LR	cfMon	ta
CMCC-CMS	Amon	rsus
CESM1(BGC)	day	tas
IPSL-CM5B-LR	cfDay	rlus
CESM1(BGC)	Amon	clw
BCC-CSM1.1(m)	Omon	fgco2
GFDL-ESM2G	Oyr	exparag
CanAM4	cf3hr	prsn
GISS-E2-R	aero	concsoa
MRI-ESM1	Lmon	cLitter
GFDL-HIRAM-C180	day	rhsmin
MPI-ESM-P	Amon	rsutcs
CESM1(WACCM)	OImon	streng
MPI-ESM-LR	Oyr	chl
MPI-ESM-MR	Oyr	chl
ACCESS1.3	Omon	tauvo
MPI-ESM-LR	cfMon	rld
CNRM-CM5	OImon	hcice
NorESM1-M	aero	drydust
MIROC4h	aero	loadso4
CCSM4	cfMon	cltcalipso
CESM1(CAM5)	Lmon	cSoilFast
NorESM1-M	Lmon	cVeg
ACCESS1.0	Amon	rsdscs
CanAM4	cfMon	smc
IPSL-CM5A-LR	cfSites	tauu
CanESM2	day	prsn
MPI-ESM-MR	day	hur
CNRM-CM5	cf3hr	cfadDbze94
HadGEM2-ES	aero	concss
CanESM2	cfDay	cltisccp
CCSM4	Lmon	ra
MPI-ESM-MR	Lmon	burntArea
CanCM4	day	sic
CNRM-CM5	cfMon	albisccp
CanCM4	Lmon	mrros
CESM1(CAM5)	Omon	msftmyz
MIROC-ESM-CHEM	Amon	rldscs
MIROC4h	aero	dryso4
NorESM1-M	OImon	tmelt
MIROC5	aero	conccn
IPSL-CM5A-MR	Lmon	fHarvest
CanESM2	Omon	hfss
CCSM4	cfMon	tntmp
CanESM2	Amon	rldscs
BNU-ESM	OImon	evap
INM-CM4	Amon	rtmt
HadGEM2-CC	Oyr	pbsi
FGOALS-s2	OImon	prsn
GISS-E2-H	day	rhsmin
CESM1(FASTCHEM)	OImon	tsice
MIROC5	cfDay	rsut
ACCESS1.3	Omon	tos
MIROC-ESM	Omon	tos
MRI-ESM1	3hr	uas
HadGEM2-ES	3hr	rlus
IPSL-CM5A-MR	Lmon	evspsblveg
CCSM4	3hr	rsdscs
GISS-E2-R	aero	concss
GFDL-ESM2M	Amon	prsn
FGOALS-g2	day	mrsos
MRI-ESM1	Amon	rlutcs
GFDL-CM3	cfDay	rlus
ACCESS1.3	Omon	soga
HadGEM2-A	cfSites	rsdcs
MIROC-ESM	OImon	grCongel
ACCESS1.3	day	rlds
GISS-E2-H	day	snc
CNRM-CM5	Omon	thetao
IPSL-CM5A-LR	cfMon	tntr
FGOALS-s2	Amon	evspsbl
IPSL-CM5B-LR	cfDay	rsutcs
BCC-CSM1.1(m)	Amon	va
CFSv2-2011	Amon	psl
CESM1(BGC)	fx	volcello
NorESM1-ME	OImon	tmelt
CanAM4	fx	areacella
CESM1(BGC)	Lmon	mrfso
MPI-ESM-MR	day	rsus
FGOALS-gl	Omon	vo
IPSL-CM5A-LR	day	prsn
HadGEM2-ES	Omon	wmo
BCC-CSM1.1	cfDay	ps
CanAM4	aero	emibc
BCC-CSM1.1(m)	day	rhsmax
MPI-ESM-LR	cfMon	clisccp
GFDL-ESM2G	Lmon	cVeg
CMCC-CESM	Amon	prc
HadGEM2-CC	Oyr	phyc
GISS-E2-H-CC	Lmon	gpp
FIO-ESM	Amon	rlutcs
CNRM-CM5	cfSites	hfls
MIROC-ESM	day	rhsmin
CCSM4	Lmon	cSoil
GFDL-CM3	Amon	prw
GISS-E2-H	aero	drydust
MPI-ESM-LR	cf3hr	clhcalipso
GFDL-ESM2M	Omon	epcalc100
MIROC-ESM	aero	drydust
MPI-ESM-LR	Omon	fddtalk
INM-CM4	day	sit
BNU-ESM	Amon	rsds
FIO-ESM	Amon	hfls
MIROC-ESM-CHEM	Oyr	phyc
ACCESS1.0	day	zg
FGOALS-s2	Amon	tas
HadGEM2-A	cfMon	hus
ACCESS1.3	6hrPlev	ta
BCC-CSM1.1(m)	day	tos
MIROC-ESM-CHEM	Amon	ps
BNU-ESM	day	rhs
BCC-CSM1.1(m)	Amon	prsn
GFDL-ESM2M	Omon	msftyyz
HadGEM2-A	cfMon	tnsclibfpcl
MRI-CGCM3	Omon	zosga
CNRM-CM5	Omon	hfydiff
GFDL-ESM2M	Oyr	fediss
MRI-ESM1	day	usi
IPSL-CM5A-LR	cfMon	hur
MPI-ESM-MR	day	ua
BCC-CSM1.1	3hr	rsds
IPSL-CM5A-LR	OImon	prsn
CESM1(CAM5)	fx	mrsofc
GFDL-CM3	Omon	hfxba
HadGEM2-CC	Omon	zo2min
BNU-ESM	Lmon	mrfso
MIROC4h	Amon	pr
GEOS-5	LImon	snw
GFDL-ESM2M	3hr	rlus
HadGEM2-CC	Oyr	dcalc
MIROC-ESM	day	tasmax
CanAM4	cfDay	ta700
MIROC4h	Amon	tauu
CNRM-CM5	Omon	so
HadCM3	Lmon	mrfso
FGOALS-s2	day	rlds
MPI-ESM-MR	Lmon	mrros
BCC-CSM1.1	Amon	hur
HadGEM2-A	cfSites	rsd
MRI-AGCM3.2S	Amon	hur
MRI-CGCM3	cf3hr	reffclis
CanCM4	day	rlut
IPSL-CM5B-LR	Lmon	gpp
GFDL-ESM2G	Oyr	no3
GFDL-CM3	day	rlds
HadGEM2-CC	Omon	chlmisc
BCC-CSM1.1(m)	cfDay	rlutcs
FIO-ESM	OImon	snoToIce
HadGEM2-CC	Omon	phyc
GFDL-CM2.1	Amon	ts
CMCC-CMS	Omon	so
CanESM2	aero	loadbc
GFDL-CM3	cfMon	cls
HadGEM2-CC	aero	cldnvi
MPI-ESM-LR	day	tasmin
BCC-CSM1.1(m)	3hr	rsuscs
MPI-ESM-LR	Oclim	difvmo
MPI-ESM-LR	Lmon	fLuc
CMCC-CESM	Lmon	tsl
CanAM4	cfDay	clt
MIROC5	Amon	rsdt
INM-CM4	Omon	uo
MRI-AGCM3.2S	day	hfss
CanAM4	cfDay	pctisccp
BCC-CSM1.1(m)	cfDay	clmcalipso
GFDL-CM3	Amon	co2mass
GISS-E2-R	Amon	ts
CanCM4	Amon	tasmax
CNRM-CM5	cfSites	rlutcs
FGOALS-g2	OImon	grCongel
HadGEM2-ES	day	rhs
CanESM2	Amon	pr
CCSM4	Omon	zostoga
IPSL-CM5A-LR	day	hur
GFDL-CM3	fx	sftlf
CNRM-CM5	cf3hr	cllcalipso
CNRM-CM5	cfDay	prc
FGOALS-s2	Amon	sfcWind
MIROC-ESM-CHEM	Amon	prc
HadGEM2-CC	Oyr	talk
MIROC-ESM	aero	wetso4
NorESM1-ME	aero	wetbc
CNRM-CM5-2	Lmon	evspsblsoi
IPSL-CM5B-LR	Amon	ps
NorESM1-ME	aero	concso4
GISS-E2-H	3hr	hfss
INM-CM4	Amon	rlut
BCC-CSM1.1	cfMon	tntr
MRI-AGCM3.2H	Amon	psl
CNRM-CM5	fx	basin
MRI-ESM1	LImon	sbl
IPSL-CM5A-MR	cfMon	hur
MRI-CGCM3	Amon	rsut
CanAM4	cfMon	tnsclids
FGOALS-g2	Amon	cli
IPSL-CM5A-LR	cfDay	albisccp
IPSL-CM5B-LR	Amon	rlds
CESM1(BGC)	Lmon	fVegLitter
NorESM1-ME	Amon	ci
FIO-ESM	OImon	grCongel
BCC-CSM1.1	cfSites	rsus
FGOALS-g2	Amon	rlus
IPSL-CM5B-LR	Omon	physi
CESM1(CAM5)	cfMon	tntc
BCC-CSM1.1	3hr	ps
MPI-ESM-MR	day	zg
GFDL-CM3	Omon	wmo
NorESM1-M	aero	emiso4
GISS-E2-R	aero	sconcnh4
NorESM1-M	Amon	clt
HadCM3	Omon	tos
HadGEM2-A	aero	od550aer
HadGEM2-ES	Amon	huss
CESM1(BGC)	Omon	dissoc
CFSv2-2011	Amon	tauu
MPI-ESM-MR	Lmon	tsl
IPSL-CM5A-LR	Omon	uo
INM-CM4	Omon	tos
CESM1(FASTCHEM)	Amon	evspsbl
MIROC-ESM-CHEM	3hr	pr
IPSL-CM5A-MR	Omon	wfo
NorESM1-ME	Amon	hus
MPI-ESM-LR	Omon	mfo
MRI-CGCM3	Amon	rlds
CMCC-CMS	fx	mrsofc
MIROC-ESM	cfMon	cltcalipso
MRI-CGCM3	aero	sconcso4
BNU-ESM	fx	areacella
HadCM3	Amon	rsus
FGOALS-gl	Amon	rtmt
IPSL-CM5A-LR	OImon	transix
CNRM-CM5-2	LImon	snw
CNRM-CM5-2	fx	basin
IPSL-CM5A-MR	OImon	evap
IPSL-CM5A-MR	cfMon	tntmp
GFDL-ESM2G	Lmon	rGrowth
IPSL-CM5B-LR	Amon	ta
FIO-ESM	Lmon	npp
ACCESS1.0	day	hus
MIROC-ESM-CHEM	Lmon	landCoverFrac
MPI-ESM-MR	Omon	po4
CMCC-CMS	Amon	ts
GFDL-ESM2G	Lmon	mrso
CESM1(BGC)	Omon	no3
ACCESS1.3	OImon	strocny
GISS-E2-H-CC	Amon	pr
IPSL-CM5B-LR	Lmon	cropFrac
MIROC-ESM-CHEM	Oyr	chl
MPI-ESM-LR	Amon	tasmax
HadGEM2-A	cfSites	rldcs
IPSL-CM5A-LR	cfSites	clwvi
HadGEM2-ES	Lmon	fLuc
IPSL-CM5A-LR	Amon	rsdt
MIROC-ESM-CHEM	3hr	rlds
GFDL-CM3	3hr	rsus
CanESM2	day	hfls
MIROC-ESM-CHEM	Lmon	c4PftFrac
IPSL-CM5B-LR	Lmon	grassFrac
GFDL-ESM2G	day	rlus
BNU-ESM	Amon	fco2fos
BNU-ESM	6hrPlev	ta
NorESM1-ME	aero	wetso4
BCC-CSM1.1	Lmon	ra
NorESM1-M	OImon	strocny
HadGEM2-ES	Omon	thetaoga
INM-CM4	Lmon	tsl
CFSv2-2011	Lmon	evspsblveg
HadGEM2-A	cf3hr	prlsns
BCC-CSM1.1(m)	cfMon	clhcalipso
CESM1(CAM5)	Amon	ts
CMCC-CESM	Lmon	cLeaf
IPSL-CM5B-LR	Oyr	dfe
CanAM4	cfDay	clivi
CCSM4	cfMon	cltisccp
HadGEM2-ES	Amon	ps
BNU-ESM	OImon	rldssi
GISS-E2-H-CC	Lmon	mrlsl
CFSv2-2011	fx	areacello
CESM1(FASTCHEM)	Amon	clwvi
CanAM4	cfMon	rsucs4co2
IPSL-CM5A-MR	Lmon	lai
CMCC-CM	OImon	ialb
CMCC-CM	Omon	vsfsit
MIROC-ESM	cfDay	clmcalipso
IPSL-CM5B-LR	Amon	rsdt
IPSL-CM5B-LR	Omon	chl
INM-CM4	cfMon	tnhusmp
MRI-CGCM3	cfSites	ci
CanAM4	aero	emidms
GFDL-ESM2M	day	rsds
GFDL-ESM2G	OImon	grFrazil
CanESM2	aero	drybc
MPI-ESM-LR	day	tas
MIROC-ESM-CHEM	day	huss
MRI-ESM1	Omon	wfo
CNRM-CM5-2	fx	sftlf
IPSL-CM5A-MR	cfSites	zg
MPI-ESM-P	Oclim	difvmo
NorESM1-M	Lmon	cSoilFast
HadGEM2-A	cfMon	tnsclia
GFDL-ESM2M	Omon	hfxba
MIROC5	Amon	tauu
GFDL-CM3	fx	sftgif
FIO-ESM	OImon	hfssi
ACCESS1.0	aero	dryso4
INM-CM4	Amon	clw
CanCM4	Amon	rlds
CMCC-CESM	Omon	wfo
CanCM4	Lmon	tsl
CanAM4	cfMon	tnsclimr
CMCC-CMS	fx	deptho
INM-CM4	3hr	pr
GISS-E2-R	3hr	huss
MIROC4h	Lmon	mrso
GFDL-HIRAM-C360	Amon	rtmt
BCC-CSM1.1	Omon	masscello
FGOALS-s2	day	hus
BCC-CSM1.1	3hr	mrsos
GFDL-ESM2M	Omon	hfls
IPSL-CM5A-LR	cfMon	mcu
GFDL-ESM2G	day	tas
FGOALS-g2	OImon	pr
MRI-CGCM3	3hr	prc
IPSL-CM5A-LR	cfDay	rsutcs
GFDL-ESM2G	Omon	fbddtalk
ACCESS1.3	OImon	sim
CanCM4	day	clt
CanESM2	cfDay	mc
IPSL-CM5B-LR	cfMon	rlucs
HadGEM2-CC	Amon	tasmax
IPSL-CM5A-MR	Amon	sfcWind
GFDL-HIRAM-C360	Amon	clivi
GFDL-ESM2G	Omon	fbddtdisi
CCSM4	Amon	rsdscs
IPSL-CM5A-LR	Amon	pr
MIROC5	day	psl
MIROC-ESM-CHEM	cfMon	tnta
GISS-E2-H	Amon	ccb
GFDL-ESM2G	Oyr	phyfe
GFDL-ESM2G	Lmon	tsl
IPSL-CM5B-LR	aero	sconcdust
MPI-ESM-P	day	hur
MIROC5	Amon	va
GFDL-CM3	day	clt
MPI-ESM-MR	Omon	chl
ACCESS1.3	Omon	mlotst
MIROC4h	Omon	volo
CanAM4	Amon	ci
IPSL-CM5A-LR	cfSites	rsutcs
CESM1(CAM5)	cfDay	pctisccp
CMCC-CM	LImon	snm
IPSL-CM5B-LR	cfDay	wap500
BCC-CSM1.1	cfSites	rsdscs
BCC-CSM1.1	cfSites	prsn
CMCC-CM	fx	sftgif
IPSL-CM5A-MR	fx	sftof
CNRM-CM5	Omon	tauvo
MIROC4h	aero	sconcbc
CanAM4	cfMon	cltisccp
GISS-E2-R	aero	od550aer
HadGEM2-A	cfDay	clwvi
CanESM2	Omon	vo
HadGEM2-ES	Lmon	rh
MRI-CGCM3	aero	concso2
FGOALS-g2	Amon	hfls
MRI-ESM1	fx	sftgif
IPSL-CM5A-MR	Amon	hfls
NorESM1-ME	OImon	sim
CMCC-CESM	Amon	rtmt
MPI-ESM-P	Omon	omlmax
GISS-E2-R	aero	wetso4
HadGEM2-A	cf3hr	toffset
GFDL-CM3	cfDay	cllcalipso
IPSL-CM5A-MR	cfSites	psl
CESM1(WACCM)	OImon	strairy
FGOALS-g2	day	psl
GFDL-ESM2M	Oyr	bddtdic
BCC-CSM1.1(m)	day	tasmin
GFDL-ESM2M	day	psl
CESM1(WACCM)	Lmon	evspsblveg
CESM1(WACCM)	Lmon	nppLeaf
CESM1(WACCM)	Amon	rsut
GISS-E2-R	aero	loadsoa
GISS-E2-H-CC	Omon	phyn
MIROC4h	day	va
CCSM4	day	clt
ACCESS1.0	aero	loadss
BCC-CSM1.1	Amon	va
GFDL-HIRAM-C180	Amon	zg
MPI-ESM-MR	Lmon	c4PftFrac
GFDL-CM3	Amon	prsn
FIO-ESM	OImon	sic
GFDL-ESM2G	aero	loaddust
MRI-CGCM3	cfMon	clcalipso
HadGEM2-A	cfMon	rsut4co2
CanAM4	6hrPlev	ua
MIROC4h	Lmon	burntArea
HadGEM2-CC	day	hfls
MIROC5	cfDay	clhcalipso
MRI-AGCM3.2H	Lmon	mrsos
FGOALS-gl	Amon	cl
MIROC-ESM	Omon	pr
GFDL-HIRAM-C180	Amon	cfc113global
CMCC-CESM	Lmon	mrso
MIROC5	Amon	tasmin
NorESM1-M	OImon	ialb
GEOS-5	aero	concss
CanESM2	cfDay	ta
GEOS-5	Omon	wmo
CNRM-CM5	Omon	soga
MPI-ESM-LR	Amon	sfcWind
GFDL-ESM2M	Oyr	bddtalk
ACCESS1.3	Amon	psl
MIROC-ESM-CHEM	Omon	pbo
GISS-E2-H	3hr	rlus
CMCC-CM	6hrLev	ta
MIROC5	aero	sconcss
GFDL-ESM2M	Amon	ua
NICAM-09	cfMon	clisccp
MRI-ESM1	day	rhsmax
GISS-E2-H	aero	drybc
FGOALS-g2	OImon	snomelt
CanESM2	Lmon	mrros
MIROC5	OImon	grFrazil
FGOALS-s2	day	rsus
FGOALS-s2	Amon	clwvi
MPI-ESM-LR	Oyr	si
IPSL-CM5B-LR	Omon	hfx
CESM1(BGC)	Amon	ps
GFDL-ESM2M	Oyr	dcalc
MRI-CGCM3	3hr	rlds
MPI-ESM-MR	Omon	bfe
MPI-ESM-P	Amon	hus
IPSL-CM5A-MR	cfDay	clisccp
GFDL-ESM2M	Omon	hfxdiff
MIROC5	Amon	pr
GISS-E2-R-CC	Amon	psl
MPI-ESM-LR	Oyr	o2
GFDL-ESM2M	day	wap
MRI-ESM1	Lmon	cRoot
MIROC-ESM-CHEM	cfDay	clmcalipso
MPI-ESM-LR	Lmon	fVegLitter
GFDL-ESM2G	Amon	va
FGOALS-g2	Amon	zg
GFDL-ESM2G	day	huss
IPSL-CM5B-LR	Lmon	cLitter
MPI-ESM-MR	Amon	uas
