CMIP3,A1B,mri_cgcm2_3_2a,West North America,WNA,land, 0.12,0.22,0.1,0.02,0.13, 2.54,2.85,2.07,2.47,2.78, 
CMIP3,A1B,ncar_ccsm3_0,Africa: Sahara,SAH,land, 0.16,-0.01,0.22,0.22,0.19, 3.15,3.85,3.65,2.32,2.79, 
CMIP3,A1B,ncar_ccsm3_0,Alaska/NW Canada,ALA,land, 0.09,0.52,-0.07,0.07,-0.15, 2.95,3.83,2.88,3.38,1.69, 
CMIP3,A1B,ncar_ccsm3_0,Australia/North Australia,NAU,land, -0.29,-0.51,0.18,-0.19,-0.64, 2.48,2.31,2.04,2.91,2.67, 
CMIP3,A1B,ncar_ccsm3_0,Central America,CAM,land, -0.19,-0.33,-0.25,-0.52,0.33, 2.2,1.73,2.0,2.26,2.82, 
CMIP3,A1B,ncar_ccsm3_0,Central Asia,CAS,land, 0.21,0.05,0.42,0.45,-0.07, 2.88,3.35,3.64,2.8,1.73, 
CMIP3,A1B,ncar_ccsm3_0,Central Europe,CEU,land, 0.18,0.48,0.71,0.04,-0.5, 2.42,2.19,1.27,2.63,3.59, 
CMIP3,A1B,ncar_ccsm3_0,Central North America,CNA,land, -0.09,-0.4,0.19,0.33,-0.49, 4.65,6.04,2.46,2.58,7.51, 
CMIP3,A1B,ncar_ccsm3_0,East Africa,EAF,land, 0.57,0.24,0.75,0.89,0.39, 2.01,2.4,1.84,1.67,2.15, 
CMIP3,A1B,ncar_ccsm3_0,Eastern Asia,EAS,land, 0.16,-0.16,0.54,0.26,0.01, 2.33,2.56,1.4,1.95,3.39, 
CMIP3,A1B,ncar_ccsm3_0,Eastern North America,ENA,land, 0.03,-0.11,0.31,-0.3,0.19, 2.42,2.75,1.09,1.7,4.16, 
CMIP3,A1B,ncar_ccsm3_0,High-latitudes: Canada/Greenland/Iceland,CGI,land, 0.26,0.17,0.06,0.34,0.47, 4.31,7.86,2.79,1.95,4.64, 
CMIP3,A1B,ncar_ccsm3_0,North Asia,NAS,land, 0.19,0.24,0.08,-0.02,0.46, 4.07,5.18,3.48,3.02,4.58, 
CMIP3,A1B,ncar_ccsm3_0,Northeast Brazil,NEB,land, -0.17,-0.82,-0.11,0.16,0.1, 2.62,2.02,2.95,2.99,2.52, 
CMIP3,A1B,ncar_ccsm3_0,Northern Europe,NEU,land, -0.09,-0.13,-0.32,-0.03,0.1, 2.78,2.98,2.41,2.82,2.91, 
CMIP3,A1B,ncar_ccsm3_0,South America: Amazon,AMZ,land, 0.33,0.47,0.07,-0.01,0.8, 2.64,2.45,2.88,2.95,2.27, 
CMIP3,A1B,ncar_ccsm3_0,South Asia,SAS,land, 0.68,0.49,0.21,0.47,1.57, 2.26,3.06,2.15,1.71,2.13, 
CMIP3,A1B,ncar_ccsm3_0,South Australia/New Zealand,SAU,land, -0.21,0.22,-0.0,-0.75,-0.3, 2.31,2.04,2.17,2.7,2.34, 
CMIP3,A1B,ncar_ccsm3_0,Southeast Asia (sea),SEA,sea, 0.29,0.63,0.34,-0.01,0.18, 1.77,1.87,1.75,1.58,1.89, 
CMIP3,A1B,ncar_ccsm3_0,Southeastern South America,SSA,land, 0.27,0.1,0.4,0.09,0.48, 1.39,1.16,1.79,1.09,1.51, 
CMIP3,A1B,ncar_ccsm3_0,Southern Africa,SAF,land, -0.05,-0.15,0.17,-0.04,-0.2, 2.34,1.86,2.19,2.28,3.03, 
CMIP3,A1B,ncar_ccsm3_0,Southern Europe/Mediterranean,MED,land, 0.14,0.04,0.59,-0.06,-0.02, 2.45,2.71,1.43,2.25,3.41, 
CMIP3,A1B,ncar_ccsm3_0,Tibetan Plateau,TIB,land, 0.33,0.1,0.36,0.4,0.46, 3.25,3.74,3.03,3.27,2.97, 
CMIP3,A1B,ncar_ccsm3_0,West Africa,WAF,land, 0.45,0.27,0.59,0.33,0.59, 2.08,2.16,1.85,2.01,2.31, 
CMIP3,A1B,ncar_ccsm3_0,West Asia,WAS,land, 0.12,-0.03,0.02,0.2,0.3, 3.04,3.41,3.25,2.69,2.82, 
CMIP3,A1B,ncar_ccsm3_0,West Coast South America,WSA,land, -0.01,0.12,0.11,-0.18,-0.08, 1.66,1.84,1.67,1.62,1.49, 
CMIP3,A1B,ncar_ccsm3_0,West North America,WNA,land, 0.07,-0.2,-0.01,0.1,0.4, 3.71,6.06,3.66,1.82,3.29, 
CMIP3,A1B,ncar_pcm1,Africa: Sahara,SAH,land, 0.04,-0.0,-0.03,0.17,0.03, 2.11,2.49,1.08,2.18,2.68, 
CMIP3,A1B,ncar_pcm1,Alaska/NW Canada,ALA,land, 0.36,0.4,0.1,0.24,0.71, 3.61,5.25,3.2,1.79,4.22, 
CMIP3,A1B,ncar_pcm1,Australia/North Australia,NAU,land, 0.19,-0.48,0.82,0.26,0.15, 1.93,1.85,1.23,2.11,2.52, 
CMIP3,A1B,ncar_pcm1,Central America,CAM,land, 0.13,0.07,-0.05,0.63,-0.12, 1.51,1.43,1.7,1.62,1.32, 
CMIP3,A1B,ncar_pcm1,Central Asia,CAS,land, 0.01,0.07,-0.29,0.23,0.04, 2.4,2.34,1.91,2.64,2.72, 
CMIP3,A1B,ncar_pcm1,Central Europe,CEU,land, 0.04,0.18,0.29,-0.29,-0.01, 2.93,4.64,3.04,1.03,3.01, 
CMIP3,A1B,ncar_pcm1,Central North America,CNA,land, 0.36,0.07,0.48,0.53,0.34, 1.69,1.7,0.78,2.29,1.99, 
CMIP3,A1B,ncar_pcm1,East Africa,EAF,land, -0.03,0.32,0.03,-0.08,-0.38, 1.63,1.88,1.53,1.65,1.46, 
CMIP3,A1B,ncar_pcm1,Eastern Asia,EAS,land, 0.26,0.13,0.25,0.52,0.15, 1.97,1.8,1.9,1.69,2.5, 
CMIP3,A1B,ncar_pcm1,Eastern North America,ENA,land, 0.19,-0.02,0.37,0.03,0.38, 2.05,1.98,2.6,1.75,1.86, 
CMIP3,A1B,ncar_pcm1,High-latitudes: Canada/Greenland/Iceland,CGI,land, 0.15,0.17,0.18,0.15,0.08, 2.81,4.38,2.69,1.18,2.99, 
CMIP3,A1B,ncar_pcm1,North Asia,NAS,land, 0.26,0.14,0.28,0.29,0.35, 3.78,4.25,4.27,2.55,4.04, 
CMIP3,A1B,ncar_pcm1,Northeast Brazil,NEB,land, -0.01,-0.68,-0.17,-0.01,0.82, 1.53,1.5,1.55,1.64,1.45, 
CMIP3,A1B,ncar_pcm1,Northern Europe,NEU,land, 0.34,0.61,0.42,-0.1,0.43, 3.0,4.86,2.45,1.22,3.45, 
CMIP3,A1B,ncar_pcm1,South America: Amazon,AMZ,land, 0.65,0.65,0.62,0.32,1.02, 1.42,1.71,1.53,1.29,1.14, 
CMIP3,A1B,ncar_pcm1,South Asia,SAS,land, 0.57,0.45,0.49,0.62,0.73, 1.69,1.81,1.57,1.28,2.11, 
CMIP3,A1B,ncar_pcm1,South Australia/New Zealand,SAU,land, 0.2,0.07,0.26,0.57,-0.09, 1.34,1.28,1.16,1.37,1.55, 
CMIP3,A1B,ncar_pcm1,Southeast Asia (sea),SEA,sea, 0.11,0.83,-0.09,-0.27,-0.05, 1.51,1.62,1.48,1.4,1.55, 
CMIP3,A1B,ncar_pcm1,Southeastern South America,SSA,land, -0.09,0.52,-0.23,-0.29,-0.36, 1.56,1.25,1.62,1.98,1.41, 
CMIP3,A1B,ncar_pcm1,Southern Africa,SAF,land, -0.0,-0.02,0.06,0.15,-0.19, 1.57,1.54,1.7,1.7,1.35, 
CMIP3,A1B,ncar_pcm1,Southern Europe/Mediterranean,MED,land, -0.22,-0.39,-0.21,-0.3,0.04, 2.52,2.55,1.91,2.63,2.98, 
CMIP3,A1B,ncar_pcm1,Tibetan Plateau,TIB,land, 0.2,0.29,0.11,0.3,0.09, 2.54,3.09,1.78,2.04,3.27, 
CMIP3,A1B,ncar_pcm1,West Africa,WAF,land, 0.03,-0.05,-0.63,0.35,0.47, 1.51,1.61,1.47,1.51,1.43, 
CMIP3,A1B,ncar_pcm1,West Asia,WAS,land, -0.04,-0.0,-0.18,-0.01,0.05, 2.3,2.2,2.02,2.68,2.28, 
CMIP3,A1B,ncar_pcm1,West Coast South America,WSA,land, 0.07,-0.01,0.4,0.22,-0.31, 1.46,1.53,1.59,1.49,1.24, 
CMIP3,A1B,ncar_pcm1,West North America,WNA,land, 0.08,0.02,0.07,0.11,0.12, 2.18,3.14,1.87,2.45,1.27, 
CMIP3,A1B,ukmo_hadcm3,Africa: Sahara,SAH,land, -0.07,-0.03,-0.07,-0.1,-0.08, 3.95,3.44,3.88,4.48,3.99, 
CMIP3,A1B,ukmo_hadcm3,Alaska/NW Canada,ALA,land, 0.38,0.4,0.22,0.44,0.45, 4.88,6.57,3.93,3.83,5.2, 
CMIP3,A1B,ukmo_hadcm3,Australia/North Australia,NAU,land, -0.4,-0.72,-0.6,0.03,-0.32, 2.88,3.08,2.85,2.49,3.11, 
CMIP3,A1B,ukmo_hadcm3,Central America,CAM,land, -0.58,-0.22,-0.15,-1.09,-0.84, 3.21,3.06,3.11,3.44,3.23, 
CMIP3,A1B,ukmo_hadcm3,Central Asia,CAS,land, 0.07,0.13,-0.01,0.06,0.1, 4.53,4.21,4.6,5.15,4.14, 
CMIP3,A1B,ukmo_hadcm3,Central Europe,CEU,land, -0.1,0.41,0.05,-0.69,-0.16, 4.49,4.64,3.54,5.38,4.4, 
CMIP3,A1B,ukmo_hadcm3,Central North America,CNA,land, 0.19,0.21,0.4,-0.23,0.38, 4.4,3.39,3.94,5.51,4.75, 
CMIP3,A1B,ukmo_hadcm3,East Africa,EAF,land, 0.1,0.38,0.05,-0.1,0.09, 3.46,3.31,3.59,3.57,3.35, 
CMIP3,A1B,ukmo_hadcm3,Eastern Asia,EAS,land, 0.4,0.16,0.42,0.87,0.14, 3.93,3.87,3.52,4.26,4.07, 
CMIP3,A1B,ukmo_hadcm3,Eastern North America,ENA,land, 0.27,0.58,0.23,-0.03,0.29, 3.34,3.11,3.01,3.58,3.64, 
CMIP3,A1B,ukmo_hadcm3,High-latitudes: Canada/Greenland/Iceland,CGI,land, 0.23,0.25,0.15,0.18,0.33, 3.81,4.95,3.4,2.92,3.97, 
CMIP3,A1B,ukmo_hadcm3,North Asia,NAS,land, 0.31,0.32,0.27,0.31,0.33, 5.39,6.42,4.68,5.17,5.29, 
CMIP3,A1B,ukmo_hadcm3,Northeast Brazil,NEB,land, -1.07,-1.77,-1.76,-0.29,-0.46, 3.44,3.3,3.65,3.42,3.4, 
CMIP3,A1B,ukmo_hadcm3,Northern Europe,NEU,land, 0.18,0.4,0.17,-0.1,0.23, 4.13,5.21,3.97,3.62,3.71, 
CMIP3,A1B,ukmo_hadcm3,South America: Amazon,AMZ,land, -0.93,-0.69,-0.49,-0.93,-1.61, 5.16,4.6,4.61,5.67,5.78, 
CMIP3,A1B,ukmo_hadcm3,South Asia,SAS,land, 0.31,-0.25,0.21,0.77,0.53, 2.99,3.09,3.15,2.67,3.06, 
CMIP3,A1B,ukmo_hadcm3,South Australia/New Zealand,SAU,land, -0.03,-0.08,0.02,-0.01,-0.05, 1.93,2.08,1.96,1.77,1.9, 
CMIP3,A1B,ukmo_hadcm3,Southeast Asia (sea),SEA,sea, 0.38,0.57,0.17,0.61,0.19, 2.37,2.3,2.38,2.4,2.4, 
CMIP3,A1B,ukmo_hadcm3,Southeastern South America,SSA,land, 0.22,0.36,0.26,-0.04,0.29, 2.65,2.5,2.7,2.59,2.8, 
CMIP3,A1B,ukmo_hadcm3,Southern Africa,SAF,land, -0.26,-0.1,-0.34,-0.27,-0.32, 2.54,2.47,2.52,2.56,2.6, 
CMIP3,A1B,ukmo_hadcm3,Southern Europe/Mediterranean,MED,land, -0.19,-0.09,-0.17,-0.29,-0.21, 3.9,3.08,3.2,5.24,4.07, 
CMIP3,A1B,ukmo_hadcm3,Tibetan Plateau,TIB,land, 0.17,0.2,0.16,0.24,0.1, 4.55,4.41,4.29,5.03,4.46, 
CMIP3,A1B,ukmo_hadcm3,West Africa,WAF,land, -0.32,-0.21,-0.05,-0.47,-0.55, 2.89,2.99,2.92,2.91,2.72, 
CMIP3,A1B,ukmo_hadcm3,West Asia,WAS,land, -0.02,0.0,-0.04,-0.07,0.01, 4.12,3.48,4.15,4.91,3.94, 
CMIP3,A1B,ukmo_hadcm3,West Coast South America,WSA,land, -0.07,-0.14,0.04,-0.02,-0.16, 2.88,2.81,2.76,3.01,2.94, 
CMIP3,A1B,ukmo_hadcm3,West North America,WNA,land, 0.04,0.02,0.01,-0.01,0.14, 3.85,2.97,3.14,5.01,4.27, 
CMIP3,A1B,ukmo_hadgem1,Africa: Sahara,SAH,land, 0.01,-0.02,-0.02,0.08,-0.02, 3.77,3.28,3.53,4.13,4.14, 
CMIP3,A1B,ukmo_hadgem1,Alaska/NW Canada,ALA,land, 0.47,0.48,0.34,0.46,0.6, 7.76,11.65,6.78,3.97,8.64, 
CMIP3,A1B,ukmo_hadgem1,Australia/North Australia,NAU,land, -0.29,-0.31,-0.39,-0.28,-0.18, 3.08,3.03,3.16,2.89,3.23, 
CMIP3,A1B,ukmo_hadgem1,Central America,CAM,land, -0.85,-0.43,-0.68,-1.85,-0.45, 2.96,3.05,2.86,2.87,3.08, 
CMIP3,A1B,ukmo_hadgem1,Central Asia,CAS,land, 0.02,0.18,-0.15,0.03,0.02, 5.08,5.38,5.24,4.89,4.81, 
CMIP3,A1B,ukmo_hadgem1,Central Europe,CEU,land, -0.07,0.25,0.01,-0.46,-0.1, 3.98,3.49,3.86,4.6,3.97, 
CMIP3,A1B,ukmo_hadgem1,Central North America,CNA,land, -0.01,0.22,0.05,-0.49,0.18, 5.36,5.54,4.95,5.42,5.52, 
CMIP3,A1B,ukmo_hadgem1,East Africa,EAF,land, -0.13,0.28,-0.1,-0.21,-0.5, 3.46,3.35,3.56,3.33,3.62, 
CMIP3,A1B,ukmo_hadgem1,Eastern Asia,EAS,land, 0.24,-0.02,0.23,0.81,-0.04, 3.73,3.56,3.62,3.85,3.9, 
CMIP3,A1B,ukmo_hadgem1,Eastern North America,ENA,land, -0.01,0.38,-0.17,-0.38,0.13, 4.01,4.08,3.73,4.16,4.09, 
CMIP3,A1B,ukmo_hadgem1,High-latitudes: Canada/Greenland/Iceland,CGI,land, 0.29,0.31,0.31,0.17,0.37, 5.48,7.82,4.63,3.16,6.34, 
CMIP3,A1B,ukmo_hadgem1,North Asia,NAS,land, 0.36,0.33,0.41,0.28,0.43, 6.85,8.26,7.26,5.4,6.47, 
CMIP3,A1B,ukmo_hadgem1,Northeast Brazil,NEB,land, 0.31,0.97,0.95,-0.08,-0.61, 3.1,3.2,2.94,2.86,3.4, 
CMIP3,A1B,ukmo_hadgem1,Northern Europe,NEU,land, 0.19,0.34,0.29,0.01,0.12, 4.44,4.65,4.62,4.07,4.41, 
CMIP3,A1B,ukmo_hadgem1,South America: Amazon,AMZ,land, -0.98,-1.21,-1.14,-0.5,-1.08, 4.14,4.27,3.99,3.5,4.79, 
CMIP3,A1B,ukmo_hadgem1,South Asia,SAS,land, 0.34,0.07,0.23,0.57,0.51, 3.22,3.41,3.4,2.83,3.26, 
CMIP3,A1B,ukmo_hadgem1,South Australia/New Zealand,SAU,land, -0.07,-0.13,-0.07,0.08,-0.16, 1.98,2.15,2.04,1.8,1.94, 
CMIP3,A1B,ukmo_hadgem1,Southeast Asia (sea),SEA,sea, 0.54,0.83,0.44,0.39,0.49, 2.7,2.7,2.75,2.66,2.67, 
CMIP3,A1B,ukmo_hadgem1,Southeastern South America,SSA,land, 0.02,-0.02,-0.08,-0.03,0.21, 2.59,2.62,2.61,2.45,2.68, 
CMIP3,A1B,ukmo_hadgem1,Southern Africa,SAF,land, -0.26,-0.18,-0.3,-0.26,-0.3, 2.78,2.84,2.89,2.64,2.76, 
CMIP3,A1B,ukmo_hadgem1,Southern Europe/Mediterranean,MED,land, -0.23,-0.13,-0.32,-0.29,-0.18, 3.59,3.02,3.26,4.44,3.64, 
CMIP3,A1B,ukmo_hadgem1,Tibetan Plateau,TIB,land, 0.22,0.07,0.31,0.43,0.06, 4.93,5.02,5.2,4.61,4.9, 
CMIP3,A1B,ukmo_hadgem1,West Africa,WAF,land, 0.11,0.51,-0.18,0.08,0.03, 2.9,2.42,3.02,2.9,3.25, 
CMIP3,A1B,ukmo_hadgem1,West Asia,WAS,land, -0.01,0.1,-0.14,-0.03,0.04, 4.31,4.25,4.22,4.41,4.37, 
CMIP3,A1B,ukmo_hadgem1,West Coast South America,WSA,land, -0.28,-0.4,-0.29,-0.06,-0.36, 2.85,2.86,2.91,2.78,2.84, 
CMIP3,A1B,ukmo_hadgem1,West North America,WNA,land, 0.11,0.1,0.08,-0.03,0.28, 4.93,5.07,4.67,5.02,4.96, 
CMIP3,A2,bccr_bcm2_0,Africa: Sahara,SAH,land, -0.1,-0.03,-0.14,0.06,-0.27, 2.59,2.5,2.33,2.47,3.05, 
CMIP3,A2,bccr_bcm2_0,Alaska/NW Canada,ALA,land, 0.13,-0.03,0.15,0.13,0.29, 2.92,4.4,1.87,1.63,3.78, 
CMIP3,A2,bccr_bcm2_0,Australia/North Australia,NAU,land, 0.53,-0.29,0.88,0.73,0.78, 2.09,2.49,2.46,1.42,2.01, 
CMIP3,A2,bccr_bcm2_0,Central America,CAM,land, -0.22,0.03,0.01,-0.56,-0.38, 1.99,2.24,2.19,1.61,1.94, 
CMIP3,A2,bccr_bcm2_0,Central Asia,CAS,land, 0.03,-0.04,-0.35,0.26,0.24, 2.82,2.99,2.47,3.05,2.77, 
CMIP3,A2,bccr_bcm2_0,Central Europe,CEU,land, -0.11,0.16,0.19,-0.59,-0.19, 3.16,4.02,2.89,3.71,2.01, 
CMIP3,A2,bccr_bcm2_0,Central North America,CNA,land, -0.01,0.24,0.3,-0.32,-0.25, 3.87,5.56,4.79,1.71,3.41, 
CMIP3,A2,bccr_bcm2_0,East Africa,EAF,land, -0.19,-0.92,0.24,-0.18,0.12, 2.59,3.16,2.48,2.53,2.17, 
CMIP3,A2,bccr_bcm2_0,Eastern Asia,EAS,land, 0.61,0.17,0.97,0.46,0.83, 2.5,2.83,2.68,2.26,2.25, 
CMIP3,A2,bccr_bcm2_0,Eastern North America,ENA,land, -0.29,-0.03,-0.7,-0.22,-0.23, 2.93,3.39,3.31,2.21,2.82, 
CMIP3,A2,bccr_bcm2_0,High-latitudes: Canada/Greenland/Iceland,CGI,land, 0.09,0.18,0.14,-0.05,0.1, 2.24,3.54,2.22,1.27,1.92, 
CMIP3,A2,bccr_bcm2_0,North Asia,NAS,land, 0.12,0.16,0.13,0.1,0.11, 3.43,5.03,3.01,2.47,3.22, 
CMIP3,A2,bccr_bcm2_0,Northeast Brazil,NEB,land, 0.77,1.51,0.79,1.0,-0.22, 2.05,1.76,2.28,1.88,2.3, 
CMIP3,A2,bccr_bcm2_0,Northern Europe,NEU,land, 0.24,0.47,0.39,-0.02,0.11, 4.37,7.42,3.88,2.73,3.46, 
CMIP3,A2,bccr_bcm2_0,South America: Amazon,AMZ,land, 0.65,0.43,0.97,0.43,0.78, 2.16,2.47,1.98,2.0,2.2, 
CMIP3,A2,bccr_bcm2_0,South Asia,SAS,land, 0.61,0.22,1.49,0.1,0.65, 2.38,2.76,2.56,2.02,2.18, 
CMIP3,A2,bccr_bcm2_0,South Australia/New Zealand,SAU,land, 0.11,0.08,0.25,0.02,0.08, 1.87,1.94,2.06,1.65,1.81, 
CMIP3,A2,bccr_bcm2_0,Southeast Asia (sea),SEA,sea, -0.14,-0.07,-0.35,0.16,-0.29, 1.96,2.14,1.99,1.8,1.91, 
CMIP3,A2,bccr_bcm2_0,Southeastern South America,SSA,land, 0.2,0.4,0.21,0.21,-0.02, 2.66,2.31,2.29,2.68,3.34, 
CMIP3,A2,bccr_bcm2_0,Southern Africa,SAF,land, -0.05,-0.1,0.28,-0.09,-0.29, 2.35,2.4,2.15,2.34,2.5, 
CMIP3,A2,bccr_bcm2_0,Southern Europe/Mediterranean,MED,land, -0.31,-0.45,-0.39,-0.17,-0.23, 2.05,1.33,2.16,2.48,2.21, 
CMIP3,A2,bccr_bcm2_0,Tibetan Plateau,TIB,land, 0.09,0.1,0.12,0.08,0.07, 2.63,3.05,1.69,2.53,3.26, 
CMIP3,A2,bccr_bcm2_0,West Africa,WAF,land, 0.14,0.12,-0.57,0.76,0.25, 2.45,2.61,2.49,2.35,2.36, 
CMIP3,A2,bccr_bcm2_0,West Asia,WAS,land, -0.18,-0.12,-0.25,-0.32,-0.03, 2.76,2.96,2.87,3.13,2.1, 
CMIP3,A2,bccr_bcm2_0,West Coast South America,WSA,land, -0.3,-0.28,-0.31,-0.12,-0.5, 1.92,2.01,1.66,1.97,2.05, 
CMIP3,A2,bccr_bcm2_0,West North America,WNA,land, -0.09,0.13,-0.14,-0.21,-0.13, 2.17,3.14,1.23,2.53,1.78, 
CMIP3,A2,cccma_cgcm3_1,Africa: Sahara,SAH,land, -0.09,-0.05,-0.23,0.02,-0.1, 3.5,3.36,4.19,3.72,2.75, 
CMIP3,A2,cccma_cgcm3_1,Alaska/NW Canada,ALA,land, 0.13,0.08,0.15,0.26,0.05, 4.24,6.86,4.09,1.77,4.24, 
CMIP3,A2,cccma_cgcm3_1,Australia/North Australia,NAU,land, 0.2,-0.15,0.4,0.48,0.07, 3.41,4.05,4.01,3.02,2.58, 
CMIP3,A2,cccma_cgcm3_1,Central America,CAM,land, -0.37,-0.05,0.02,-0.7,-0.73, 2.89,2.94,2.92,2.97,2.73, 
CMIP3,A2,cccma_cgcm3_1,Central Asia,CAS,land, -0.12,-0.11,-0.32,0.11,-0.17, 3.8,4.7,3.18,3.56,3.75, 
CMIP3,A2,cccma_cgcm3_1,Central Europe,CEU,land, 0.17,0.25,0.2,0.18,0.05, 1.97,2.33,0.76,2.3,2.49, 
CMIP3,A2,cccma_cgcm3_1,Central North America,CNA,land, 0.06,0.27,-0.27,-0.13,0.39, 3.01,1.37,3.76,4.5,2.43, 
CMIP3,A2,cccma_cgcm3_1,East Africa,EAF,land, 0.02,0.12,0.39,-0.02,-0.43, 3.09,3.03,3.29,2.86,3.19, 
CMIP3,A2,cccma_cgcm3_1,Eastern Asia,EAS,land, 0.38,0.4,0.39,0.32,0.4, 2.76,3.53,1.99,2.93,2.57, 
CMIP3,A2,cccma_cgcm3_1,Eastern North America,ENA,land, 0.4,0.92,0.2,-0.27,0.75, 3.09,3.08,3.05,3.22,3.03, 
CMIP3,A2,cccma_cgcm3_1,High-latitudes: Canada/Greenland/Iceland,CGI,land, 0.13,0.15,0.05,0.12,0.21, 4.18,5.73,4.85,2.57,3.56, 
CMIP3,A2,cccma_cgcm3_1,North Asia,NAS,land, 0.24,0.12,0.23,0.34,0.29, 2.38,3.66,0.65,2.13,3.08, 
CMIP3,A2,cccma_cgcm3_1,Northeast Brazil,NEB,land, -0.37,-0.45,-1.03,0.12,-0.1, 3.17,2.84,3.14,2.99,3.73, 
CMIP3,A2,cccma_cgcm3_1,Northern Europe,NEU,land, 0.21,0.08,0.04,0.37,0.36, 2.44,3.17,2.16,1.94,2.5, 
CMIP3,A2,cccma_cgcm3_1,South America: Amazon,AMZ,land, -0.04,-0.04,-0.14,-0.25,0.27, 3.42,3.45,3.39,3.46,3.39, 
CMIP3,A2,cccma_cgcm3_1,South Asia,SAS,land, 0.79,0.06,0.48,1.92,0.72, 3.01,3.18,3.68,2.3,2.87, 
CMIP3,A2,cccma_cgcm3_1,South Australia/New Zealand,SAU,land, -0.02,-0.21,-0.05,0.19,-0.0, 2.21,2.41,2.47,2.1,1.85, 
CMIP3,A2,cccma_cgcm3_1,Southeast Asia (sea),SEA,sea, 0.62,0.37,0.67,0.48,0.96, 2.46,2.47,2.4,2.49,2.47, 
CMIP3,A2,cccma_cgcm3_1,Southeastern South America,SSA,land, 0.16,0.47,0.28,-0.22,0.12, 2.34,2.01,2.3,2.06,2.98, 
CMIP3,A2,cccma_cgcm3_1,Southern Africa,SAF,land, -0.04,0.12,0.04,-0.24,-0.08, 2.71,2.57,2.63,2.9,2.73, 
CMIP3,A2,cccma_cgcm3_1,Southern Europe/Mediterranean,MED,land, -0.25,-0.14,-0.11,-0.28,-0.46, 3.41,3.23,3.05,4.4,2.97, 
CMIP3,A2,cccma_cgcm3_1,Tibetan Plateau,TIB,land, 0.1,0.05,0.15,0.27,-0.07, 3.98,5.1,3.12,4.43,3.27, 
CMIP3,A2,cccma_cgcm3_1,West Africa,WAF,land, -0.23,0.13,-0.51,-0.34,-0.21, 2.87,2.7,3.04,2.84,2.89, 
CMIP3,A2,cccma_cgcm3_1,West Asia,WAS,land, -0.03,-0.01,-0.24,0.05,0.08, 3.33,3.35,3.33,3.11,3.55, 
CMIP3,A2,cccma_cgcm3_1,West Coast South America,WSA,land, -0.19,-0.45,-0.08,-0.11,-0.14, 2.81,3.15,2.73,2.67,2.69, 
CMIP3,A2,cccma_cgcm3_1,West North America,WNA,land, 0.2,0.65,0.12,-0.0,0.04, 2.6,1.53,3.09,3.06,2.73, 
CMIP3,A2,cnrm_cm3,Africa: Sahara,SAH,land, -0.02,-0.01,0.03,-0.31,0.21, 3.49,2.78,2.98,4.15,4.04, 
CMIP3,A2,cnrm_cm3,Alaska/NW Canada,ALA,land, 0.18,0.2,0.17,-0.01,0.36, 4.07,5.75,1.94,2.36,6.23, 
CMIP3,A2,cnrm_cm3,Australia/North Australia,NAU,land, 0.2,0.75,1.03,-0.66,-0.34, 2.44,2.38,2.11,2.48,2.78, 
CMIP3,A2,cnrm_cm3,Central America,CAM,land, -0.55,-0.54,-0.83,-0.91,0.09, 2.68,2.87,2.59,2.64,2.61, 
CMIP3,A2,cnrm_cm3,Central Asia,CAS,land, -0.06,0.23,-0.22,-0.14,-0.12, 3.63,4.1,4.12,2.73,3.59, 
CMIP3,A2,cnrm_cm3,Central Europe,CEU,land, -0.11,0.21,0.14,-0.76,-0.01, 3.49,4.94,1.88,4.75,2.37, 
CMIP3,A2,cnrm_cm3,Central North America,CNA,land, -0.13,0.03,-0.4,-0.13,0.0, 2.63,2.47,2.29,3.23,2.51, 
CMIP3,A2,cnrm_cm3,East Africa,EAF,land, 0.28,-0.07,0.34,-0.59,1.44, 3.11,2.78,2.94,3.47,3.23, 
CMIP3,A2,cnrm_cm3,Eastern Asia,EAS,land, 0.16,0.19,0.02,0.71,-0.28, 2.88,3.06,3.06,2.79,2.61, 
CMIP3,A2,cnrm_cm3,Eastern North America,ENA,land, 0.1,0.5,-0.11,-0.22,0.23, 2.32,2.49,1.9,2.47,2.4, 
CMIP3,A2,cnrm_cm3,High-latitudes: Canada/Greenland/Iceland,CGI,land, -0.06,-0.16,-0.15,0.01,0.06, 2.74,3.19,2.79,1.91,3.09, 
CMIP3,A2,cnrm_cm3,North Asia,NAS,land, 0.23,0.29,0.18,0.06,0.38, 3.73,5.83,2.23,2.43,4.44, 
CMIP3,A2,cnrm_cm3,Northeast Brazil,NEB,land, 0.84,1.8,0.52,-0.03,1.07, 2.8,2.32,2.66,3.01,3.23, 
CMIP3,A2,cnrm_cm3,Northern Europe,NEU,land, 0.24,0.58,0.19,0.0,0.17, 2.85,5.42,2.54,1.76,1.69, 
CMIP3,A2,cnrm_cm3,South America: Amazon,AMZ,land, -0.24,-0.4,-0.41,-0.22,0.06, 3.31,3.25,3.19,3.38,3.42, 
CMIP3,A2,cnrm_cm3,South Asia,SAS,land, 0.21,0.01,0.21,-0.38,1.0, 2.67,2.4,2.87,2.95,2.44, 
CMIP3,A2,cnrm_cm3,South Australia/New Zealand,SAU,land, -0.11,0.03,-0.19,-0.08,-0.21, 1.93,1.75,1.89,2.1,1.99, 
